Potential,Flux
10.0,-0.0007332223717071429
9.9,-0.00044686698785767476
9.8,-0.00039779179950016896
9.7,-0.0003905153977967757
9.6,-0.0004000388909020103
9.5,-0.0004192557412352471
9.4,-0.00044547587840781944
9.3,-0.00047756909538065884
9.2,-0.0005150790904906444
9.1,-0.0005579292583490769
9.0,-0.0006062172985821235
8.9,-0.0006602052238235956
8.8,-0.0007202582974485949
8.7,-0.0007868228291130208
8.6,-0.0008604295054226441
8.5,-0.0009416800672568115
8.4,-0.0010312550813296184
8.3,-0.001129920601528056
8.2,-0.0012385126257896673
8.1,-0.0013579803948005065
8.0,-0.0014892898025919976
7.9,-0.0016336298980235142
7.8,-0.0017922208161991193
7.699999999999999,-0.0019664225803239788
7.6,-0.002157715117689918
7.5,-0.0023677282356970863
7.4,-0.0025982593854223524
7.3,-0.0028512503469357853
7.199999999999999,-0.0031288438506749117
7.1,-0.0034333857978907645
7.0,-0.0037673997255183167
6.9,-0.004133766662306471
6.8,-0.004563375233246347
6.699999999999999,-0.004963164323967817
6.6,-0.005454220408651622
6.5,-0.005984962525573678
6.4,-0.0065650007652351405
6.3,-0.007199890683651233
6.199999999999999,-0.00789495469000201
6.1,-0.008655774985655285
6.0,-0.009488487773268162
5.8999999999999995,-0.010399604510880067
5.8,-0.011396285026776809
5.7,-0.012486212064288793
5.6,-0.013677936561151682
5.5,-0.014979986140417623
5.3999999999999995,-0.016402728064690564
5.3,-0.017956490738768593
5.199999999999999,-0.019652710570028376
5.1,-0.02150366107400714
5.0,-0.023522629399863604
4.8999999999999995,-0.02572374091514007
4.8,-0.028122992823398363
4.699999999999999,-0.03073577614642886
4.6,-0.033580400682353684
4.5,-0.03667320891409531
4.3999999999999995,-0.040038135029618616
4.3,-0.04369741346543776
4.199999999999999,-0.04766354089191793
4.1,-0.05205087028059552
4.0,-0.05831133020883783
3.8999999999999995,-0.061103746507029655
3.8,-0.06706924127186653
3.6999999999999993,-0.07295336557078258
3.5999999999999996,-0.07942104085501
3.5,-0.08637946580236644
3.3999999999999995,-0.0938334565603327
3.3,-0.10185043142207917
3.1999999999999993,-0.11054416160227731
3.0999999999999996,-0.11983758207989581
3.0,-0.1298150886785976
2.8999999999999995,-0.14051427688066553
2.8,-0.15220331328613668
2.6999999999999993,-0.16414129166975044
2.5999999999999996,-0.17724930634344105
2.5,-0.19119191008165615
2.3999999999999995,-0.2060184145502575
2.3,-0.22176131042606073
2.1999999999999993,-0.23846689845008484
2.0999999999999996,-0.2561282808066778
2.0,-0.2747547767079084
1.9000000000000004,-0.2928387510259256
1.799999999999999,-0.3172963158881714
1.6999999999999993,-0.3365226264318011
1.5999999999999996,-0.3656712499466863
1.5,-0.381949729622022
1.4000000000000004,-0.40739697171332523
1.299999999999999,-0.4333529990407925
1.1999999999999993,-0.46017145094445766
1.0999999999999996,-0.48781075179249456
1.0,-0.49889381292800294
0.9000000000000004,-0.5485994447607112
0.7999999999999989,-0.5773451849933053
0.6999999999999993,-0.6071319402778386
0.5999999999999996,-0.637961383720409
0.5,-0.6692460996493566
0.3999999999999986,-0.7010486358094425
0.29999999999999893,-0.7328987050581048
0.1999999999999993,-0.7648801358950408
0.09999999999999964,-0.796904005007093
0.0,-0.8287319019917305
-0.10000000000000142,-0.8602594614437464
-0.20000000000000107,-0.8912779758674105
-0.3000000000000007,-0.9217218033263919
-0.40000000000000036,-0.9513917209602596
-0.5,-0.9801967326694694
-0.6000000000000014,-1.0079156320674798
-0.7000000000000011,-1.0344493639458108
-0.8000000000000007,-1.0596441296639725
-0.9000000000000004,-1.083616767427742
-1.0,-1.1062208410406171
-1.1000000000000014,-1.1266452970559726
-1.200000000000001,-1.1457341680953803
-1.3000000000000007,-1.1630044999266786
-1.4000000000000004,-1.1784970271877526
-1.5,-1.1921802894887534
-1.6000000000000014,-1.2043577901632574
-1.700000000000001,-1.2139049593296036
-1.8000000000000007,-1.2220753392577777
-1.9000000000000004,-1.2283972838922352
-2.0,-1.2329555609813525
-2.1000000000000014,-1.2358391304756466
-2.200000000000001,-1.2369389046362755
-2.3000000000000007,-1.2365417112469856
-2.4000000000000004,-1.234643698388993
-2.5,-1.231346451191495
-2.6000000000000014,-1.2267310969815703
-2.700000000000001,-1.2209137659202618
-2.8000000000000007,-1.2139899652208186
-2.9000000000000004,-1.2060663684421158
-3.0,-1.1970149210727143
-3.1000000000000014,-1.1876823560741379
-3.200000000000001,-1.177328275703271
-3.3000000000000007,-1.166401352725721
-3.4000000000000004,-1.1549397535559613
-3.5,-1.1430657061162197
-3.6000000000000014,-1.1308436749513096
-3.700000000000001,-1.118347834061506
-3.8000000000000007,-1.1056444844392832
-3.9000000000000004,-1.0927915269909327
-4.0,-1.0798862619398886
-4.100000000000001,-1.0668724517715056
-4.200000000000001,-1.053914503168496
-4.300000000000001,-1.0410009386452312
-4.4,-1.0279565147708336
-4.5,-1.0156177261688715
-4.600000000000001,-1.002881438380565
-4.700000000000001,-0.9904773987101656
-4.800000000000001,-0.9782506689426373
-4.9,-0.9664051695695841
-5.0,-0.9543367152781146
-5.100000000000001,-0.9427844902681892
-5.200000000000001,-0.9316733816377987
-5.300000000000001,-0.9202102497357645
-5.4,-0.909379291244572
-5.5,-0.8987490453249425
-5.600000000000001,-0.8883426895825441
-5.700000000000001,-0.8782274868793238
-5.800000000000001,-0.8682367502038657
-5.9,-0.8585660642157489
-6.0,-0.8491073250072034
-6.100000000000001,-0.8398898507580577
-6.199999999999999,-0.8308956975927595
-6.300000000000001,-0.8221243269490586
-6.400000000000002,-0.8135694696057016
-6.5,-0.8052290661336725
-6.600000000000001,-0.7970927232668623
-6.699999999999999,-0.7891672870047328
-6.800000000000001,-0.7814332939753976
-6.900000000000002,-0.7738847237689916
-7.0,-0.7666425717693659
-7.100000000000001,-0.759320155172688
-7.199999999999999,-0.7523528237733668
-7.300000000000001,-0.7455325744774866
-7.400000000000002,-0.738874363758607
-7.5,-0.7323861902358564
-7.600000000000001,-0.7260197826264303
-7.699999999999999,-0.7198288117654661
-7.800000000000001,-0.713771249492498
-7.900000000000002,-0.707874729917804
-8.0,-0.7020992015376037
-8.100000000000001,-0.6964580635208245
-8.2,-0.690945156228695
-8.3,-0.6855552483597122
-8.400000000000002,-0.6802876744392561
-8.5,-0.6752622373935868
-8.600000000000001,-0.670033374330567
-8.7,-0.6651449623289868
-8.8,-0.6603269380074661
-8.900000000000002,-0.6556058917712299
-9.0,-0.650982155971612
-9.100000000000001,-0.646453435404655
-9.200000000000003,-0.642017972700068
-9.3,-0.6376707265172421
-9.400000000000002,-0.6334117779588366
-9.5,-0.6292368847412438
-9.600000000000001,-0.6251441836326727
-9.700000000000003,-0.621130604619262
-9.8,-0.6171944264259793
-9.900000000000002,-0.6133340581249147
-10.0,-0.6095436262806495
-9.9,-0.6038037705935473
-9.8,-0.5991288521594099
-9.7,-0.5947859803767317
-9.6,-0.5906375525298324
-9.5,-0.5866294012233167
-9.4,-0.5827327997790303
-9.3,-0.5789297074024202
-9.2,-0.5752075344853114
-9.1,-0.571688008091896
-9.0,-0.5679079280408381
-8.9,-0.56442349586662
-8.8,-0.5609549163371197
-8.7,-0.5575506332186967
-8.6,-0.5541329550513147
-8.5,-0.5507935832860938
-8.4,-0.5474830814655024
-8.3,-0.5442030458820829
-8.2,-0.5409506327429259
-8.1,-0.537722865115095
-8.0,-0.534517309355026
-7.9,-0.5313271772729167
-7.8,-0.5281541245755889
-7.699999999999999,-0.5249963277997871
-7.6,-0.5218335656469175
-7.5,-0.5186850336475618
-7.4,-0.5155359035762669
-7.3,-0.5123841542286484
-7.199999999999999,-0.5092245174750237
-7.1,-0.50605506243806
-7.0,-0.5028706310736264
-6.9,-0.49966693168451703
-6.8,-0.4964392951584129
-6.699999999999999,-0.49318434294787217
-6.6,-0.4898945799892973
-6.5,-0.4865662105169033
-6.4,-0.4831932627451241
-6.3,-0.47976964413429246
-6.199999999999999,-0.4762891147799819
-6.1,-0.4727444073183984
-6.0,-0.4691287885938422
-5.8999999999999995,-0.4654341762867775
-5.8,-0.4616529606163433
-5.7,-0.4577753697984632
-5.6,-0.453793094629118
-5.5,-0.44971998701404114
-5.3999999999999995,-0.4454622555202792
-5.3,-0.4411077606306102
-5.199999999999999,-0.436599185832387
-5.1,-0.43192779349693344
-5.0,-0.42708001381924765
-4.8999999999999995,-0.42204144262703025
-4.8,-0.41679702536545626
-4.699999999999999,-0.4113305696051839
-4.6,-0.4070463840294414
-4.5,-0.3992709707301145
-4.3999999999999995,-0.39310820869331575
-4.3,-0.386707155741739
-4.199999999999999,-0.3798964734458288
-4.1,-0.37271469702226945
-4.0,-0.36515263146519317
-3.8999999999999995,-0.3571909090033243
-3.8,-0.3488045461491618
-3.6999999999999993,-0.33997112444672517
-3.5999999999999996,-0.3305854157781285
-3.5,-0.32085910692258857
-3.3999999999999995,-0.3104160391231847
-3.3,-0.29958037592314746
-3.1999999999999993,-0.28426043657825417
-3.0999999999999996,-0.2771329286888058
-3.0,-0.26348100604089986
-2.8999999999999995,-0.24978771814843093
-2.8,-0.23310546645727293
-2.6999999999999993,-0.2209597671498642
-2.5999999999999996,-0.20487814292313722
-2.5,-0.18805062784732485
-2.3999999999999995,-0.17050029402221334
-2.3,-0.15210281520405822
-2.1999999999999993,-0.13280602215171022
-2.0999999999999996,-0.1125699725101903
-2.0,-0.09126527589220501
-1.9000000000000004,-0.06939709057407484
-1.799999999999999,-0.04637479900093666
-1.6999999999999993,-0.02124970449601804
-1.5999999999999996,0.002331317916492992
-1.5,0.028320465694786634
-1.4000000000000004,0.05516051282405954
-1.299999999999999,0.08285619690351353
-1.1999999999999993,0.11139124317383065
-1.0999999999999996,0.5319361551237023
-1.0,-24.69398335147588
-0.9000000000000004,5.119462004321562
-0.7999999999999989,2.8499548648808215
-0.6999999999999993,1.9891381943665243
-0.5999999999999996,1.5568210763594603
-0.5,1.3021719288963673
-0.3999999999999986,1.147766634790326
-0.29999999999999893,1.0484460144510876
-0.1999999999999993,0.9828540958878307
-0.09999999999999964,0.9422231733724473
0.0,0.916461324051987
0.10000000000000142,0.9011650253798464
0.20000000000000107,0.8942383922239117
0.3000000000000007,0.8930563294429206
0.40000000000000036,0.8960232827925907
0.5,0.9023000385743885
0.6000000000000014,0.9094027647593705
0.7000000000000011,0.9185050797722027
0.8000000000000007,0.9281604063104965
0.9000000000000004,0.9379367071904454
1.0,0.9474426920785817
1.1000000000000014,0.9563595682049453
1.200000000000001,0.9644461596014509
1.3000000000000007,0.9714361859369802
1.4000000000000004,0.9772998588175597
1.5,0.9817578350279632
1.6000000000000014,0.984826302730113
1.700000000000001,0.9863766725626277
1.8000000000000007,0.9864165118056434
1.9000000000000004,0.9851138904615198
2.0,0.9818987756204933
2.1000000000000014,0.977469079010973
2.200000000000001,0.9716252780123114
2.3000000000000007,0.9644609877401678
2.4000000000000004,0.9560382419060431
2.5,0.9464664108005394
2.6000000000000014,0.9358428276762254
2.700000000000001,0.9242801746189855
2.8000000000000007,0.9118736621349655
2.9000000000000004,0.8987367416946057
3.0,0.8849868293747676
3.1000000000000014,0.8707173115851674
3.200000000000001,0.8561752651292664
3.3000000000000007,0.8409640517292871
3.4000000000000004,0.8257380823550875
3.5,0.8085249780798165
3.6000000000000014,0.7956312375601016
3.700000000000001,0.7795408429878137
3.8000000000000007,0.7640178256718144
3.9000000000000004,0.7486241682119754
4.0,0.7333645191121008
4.100000000000001,0.7183664596510653
4.200000000000001,0.7035529325793988
4.300000000000001,0.6889937442799976
