Potential,Flux
10.0,-9.673595258163914e-05
9.9,-9.584999460798826e-05
9.8,-9.71978053598832e-05
9.7,-9.975131831652106e-05
9.6,-0.00010313416787255392
9.5,-0.00010716649789799249
9.4,-0.00011175949055086676
9.3,-0.00011685541423389623
9.2,-0.0001224276235944899
9.1,-0.00012845391417215524
9.0,-0.00013492873485176915
8.9,-0.00014185208563333163
8.8,-0.00014922729718591654
8.7,-0.00015705770017859777
8.6,-0.00016535661728767082
8.5,-0.00017413293029733268
8.4,-0.0001834066232220266
8.3,-0.00019318657784594961
8.2,-0.00020349277818354494
8.1,-0.0002143474286953051
8.0,-0.00022576718272659946
7.9,-0.00023777424473792053
7.8,-0.0002503952600818593
7.699999999999999,-0.00026365021277285905
7.6,-0.0002775712992786339
7.5,-0.0002921796138366517
7.4,-0.00030750846313765123
7.3,-0.0003235878232032974
7.199999999999999,-0.0003404510007243289
7.1,-0.0003581279717224106
7.0,-0.0003766587042264291
6.9,-0.0003960776151501477
6.8,-0.00041642356229942834
6.699999999999999,-0.00043773984437223135
6.6,-0.00046006753962046787
6.5,-0.00048345216718814754
6.4,-0.0005079381359962554
6.3,-0.0005335787367499734
6.199999999999999,-0.0005604239294854096
6.1,-0.0005885258946847216
6.0,-0.0006179423639451898
5.8999999999999995,-0.0006487343995331685
5.8,-0.0006809597330459383
5.7,-0.0007146883085340505
5.6,-0.0007499811882638596
5.5,-0.0007869160878470893
5.3999999999999995,-0.0008255640615573157
5.3,-0.0008659994943371885
5.199999999999999,-0.0009083089835826286
5.1,-0.0009525757960204828
5.0,-0.000998886529046672
4.8999999999999995,-0.0010473366618413138
4.8,-0.001098021673584526
4.699999999999999,-0.0011510459252406235
4.6,-0.0012065115573278717
4.5,-0.0012645340330408317
4.3999999999999995,-0.0013252243746819659
4.3,-0.0013887124783451554
4.199999999999999,-0.00145511824811706
4.1,-0.0015245749107606343
4.0,-0.0015972279054921046
3.8999999999999995,-0.0016732171204125734
3.8,-0.0017526957662994391
3.6999999999999993,-0.001835825935714297
3.5999999999999996,-0.0019227708314417669
3.5,-0.002013704758496715
3.3999999999999995,-0.0021088109036782043
3.3,-0.0022082802253464706
3.1999999999999993,-0.002312308122753848
3.0999999999999996,-0.00242110442805199
3.0,-0.0025348900756227977
2.8999999999999995,-0.002653887110071196
2.8,-0.0027783353395705035
2.6999999999999993,-0.002908482343855212
2.5999999999999996,-0.003044587915113084
2.5,-0.003186924057985152
2.3999999999999995,-0.0033357727691196715
2.3,-0.003491432698510266
2.1999999999999993,-0.003654212488157782
2.0999999999999996,-0.003824435212962385
2.0,-0.004002438380723561
1.9000000000000004,-0.00418857726280919
1.799999999999999,-0.004383220453263448
1.6999999999999993,-0.004586753199475879
1.5999999999999996,-0.004799578512404423
1.5,-0.005022118276798437
1.4000000000000004,-0.005254813251198698
1.299999999999999,-0.0054981197372683255
1.1999999999999993,-0.005752520682023032
1.0999999999999996,-0.006018516796046924
1.0,-0.006296629884161575
0.9000000000000004,-0.006587409506764175
0.7999999999999989,-0.0068914240980433306
0.6999999999999993,-0.007209272068209316
0.5999999999999996,-0.0075415729217098715
0.5,-0.007888976139014403
0.3999999999999986,-0.008252162286837006
0.29999999999999893,-0.008631838577244366
0.1999999999999993,-0.009028742198324835
0.09999999999999964,-0.009443644755080527
0.0,-0.009877348938758246
-0.10000000000000142,-0.010330692967741584
-0.20000000000000107,-0.010804556138666044
-0.3000000000000007,-0.011299847724188794
-0.40000000000000036,-0.011817519185441938
-0.5,-0.012358563061809491
-0.6000000000000014,-0.012924015191373428
-0.7000000000000011,-0.01351495138024461
-0.8000000000000007,-0.014132501835462108
-0.9000000000000004,-0.014777830070755726
-1.0,-0.015452159551898603
-1.1000000000000014,-0.016156761484253934
-1.200000000000001,-0.016892959253667073
-1.3000000000000007,-0.017662130646911578
-1.4000000000000004,-0.01846571340280434
-1.5,-0.01930519633042138
-1.6000000000000014,-0.020182132631774152
-1.700000000000001,-0.02109814434270163
-1.8000000000000007,-0.022054906789747974
-1.9000000000000004,-0.023054173015069068
-2.0,-0.024097753792418075
-2.1000000000000014,-0.02518754649294408
-2.200000000000001,-0.0263254951171632
-2.3000000000000007,-0.027513661349232166
-2.4000000000000004,-0.028754142400444493
-2.5,-0.030049135402165916
-2.6000000000000014,-0.031400916311596916
-2.700000000000001,-0.03281184879355692
-2.8000000000000007,-0.034284376448923126
-2.9000000000000004,-0.035821036137306805
-3.0,-0.03742445464638422
-3.1000000000000014,-0.0390973520225657
-3.200000000000001,-0.04084253157898843
-3.3000000000000007,-0.04266291209198414
-3.4000000000000004,-0.044561491163719325
-3.5,-0.04654138185955503
-3.6000000000000014,-0.04860576940934891
-3.700000000000001,-0.05075800446618928
-3.8000000000000007,-0.0530014576671789
-3.9000000000000004,-0.055339656190867004
-4.0,-0.057776214923421776
-4.100000000000001,-0.06031485422219873
-4.200000000000001,-0.06295940657707888
-4.300000000000001,-0.06571379440600822
-4.4,-0.06858205225945824
-4.5,-0.07156831460797264
-4.600000000000001,-0.07467682472395154
-4.700000000000001,-0.07791190470562981
-4.800000000000001,-0.08127798545309872
-4.9,-0.08477958113317641
-5.0,-0.08842132026565253
-5.100000000000001,-0.09220806229670586
-5.200000000000001,-0.09614401386137672
-5.300000000000001,-0.10023462504449299
-5.4,-0.10448460652234814
-5.5,-0.10889885770914987
-5.600000000000001,-0.11348248785125747
-5.700000000000001,-0.11824053958164882
-5.800000000000001,-0.12317809772177668
-5.9,-0.12830029150201483
-6.0,-0.13361226902652845
